year,school_name,number_of_samples_tested,number_of_elevated_samples,math_score,ela_score,percent_elevated,dbn,total_enrollment,grade_pk_half_day_full_day,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,number_female,percent_female,number_male,percent_male,number_asian,percent_asian,number_black,percent_black,number_hispanic,percent_hispanic,number_multiple_race_categories_not_represented,percent_multiple_race_categories_not_represented,number_white,percent_white,number_students_with_disabilities,percent_students_with_disabilities,number_english_language_learners,percent_english_language_learners,number_poverty,percent_poverty,economic_need_index,school_year
2017,DOS PUENTES ELEMENTARY SCHOOL,83,7,287,302,0.08433734939759036,06M103,280,0,75,72,68,65,0,0,0,0,0,0,0,0,0,136,48.6,144,51.4,2,0.7,6,2.1,215,76.8,2,0.7,55,19.6,71,25.4,104,37.1,187,66.8,61.6,2016-17
2017,DR. JACQUELINE PEEK-DAVIS SCHOOL,116,23,300,303,0.19827586206896552,17K012,241,20,37,39,47,44,27,27,0,0,0,0,0,0,0,116,48.1,125,51.9,0,0,177,73.4,53,22,2,0.8,9,3.7,66,27.4,17,7.1,223,92.5,80.8,2016-17
2017,DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS,79,11,272,291,0.13924050632911392,13K265,401,0,0,0,0,0,0,0,35,37,35,80,97,51,66,234,58.4,167,41.6,7,1.7,280,69.8,98,24.4,13,3.2,3,0.7,92,22.9,14,3.5,323,80.5,78.2,2016-17
2017,E.S.M.T- I.S. 190,78,14,284,296,0.1794871794871795,12X190,246,0,0,0,0,0,0,0,90,81,75,0,0,0,0,119,48.4,127,51.6,3,1.2,67,27.2,172,69.9,2,0.8,2,0.8,74,30.1,24,9.8,216,87.8,83.2,2016-17
2017,EAGLE ACADEMY FOR YOUNG MEN,68,0,273,289,0,09X231,526,0,0,0,0,0,0,0,69,57,72,102,96,75,55,0,0,526,100,5,1,300,57,207,39.4,12,2.3,2,0.4,149,28.3,23,4.4,421,80,70.9,2016-17
2017,EAGLE ACADEMY FOR YOUNG MEN II,111,3,299,296,0.02702702702702703,23K644,626,0,0,0,0,0,0,0,100,85,86,96,95,89,75,0,0,626,100,3,0.5,562,89.8,45,7.2,10,1.6,6,1,160,25.6,4,0.6,492,78.6,66.7,2016-17
2017,EAGLE ACADEMY FOR YOUNG MEN III,74,6,280,294,0.08108108108108109,29Q327,507,0,0,0,0,0,0,0,84,72,81,73,85,58,54,0,0,507,100,4,0.8,448,88.4,21,4.1,26,5.1,8,1.6,127,25,2,0.4,369,72.8,40.1,2016-17
2017,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,72,8,268,285,0.1111111111111111,05M148,274,0,0,0,0,0,0,0,71,57,60,86,0,0,0,0,0,274,100,0,0,194,70.8,68,24.8,9,3.3,3,1.1,72,26.3,7,2.6,207,75.5,71.3,2016-17
2017,EARTH SCHOOL,113,6,298,315,0.05309734513274336,01M364,331,36,48,48,56,48,49,46,0,0,0,0,0,0,0,163,49.2,168,50.8,20,6,43,13,113,34.1,28,8.5,127,38.4,85,25.7,17,5.1,164,49.5,44.8,2016-17
2017,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,122,4,334,327,0.03278688524590164,25Q281,685,0,0,0,0,0,0,0,110,115,111,98,84,85,82,324,47.3,361,52.7,451,65.8,67,9.8,122,17.8,11,1.6,34,5,82,12,45,6.6,560,81.8,48.4,2016-17
2017,EAST BRONX ACADEMY FOR THE FUTURE,65,1,278,292,0.015384615384615385,12X271,673,0,0,0,0,0,0,0,76,87,101,90,109,110,100,331,49.2,342,50.8,6,0.9,186,27.6,467,69.4,11,1.6,3,0.4,215,31.9,78,11.6,599,89,86.1,2016-17
2017,EAST ELMHURST COMMUNITY SCHOOL,45,3,315,313,0.06666666666666667,30Q329,304,0,77,77,79,71,0,0,0,0,0,0,0,0,0,139,45.7,165,54.3,10,3.3,25,8.2,258,84.9,2,0.7,9,3,55,18.1,151,49.7,289,95.1,60.9,2016-17
2017,EAST FLATBUSH COMMUNITY RESEARCH SCHOOL,61,2,277,294,0.03278688524590164,18K581,127,0,0,0,0,0,0,0,58,27,42,0,0,0,0,59,46.5,68,53.5,0,0,107,84.3,7,5.5,8,6.3,5,3.9,32,25.2,20,15.7,121,95.3,66.7,2016-17
2017,EAST FORDHAM ACADEMY FOR THE ARTS,55,0,260,284,0,10X459,264,0,0,0,0,0,0,0,69,89,106,0,0,0,0,134,50.8,130,49.2,4,1.5,39,14.8,218,82.6,2,0.8,1,0.4,74,28,64,24.2,238,90.2,92.7,2016-17
2017,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,92,6,289,291,0.06521739130434782,19K677,530,29,73,82,74,91,92,89,0,0,0,0,0,0,0,249,47,281,53,17,3.2,289,54.5,203,38.3,9,1.7,12,2.3,119,22.5,88,16.6,481,90.8,83.2,2016-17
2017,EAST NEW YORK FAMILY ACADEMY,40,1,300,305,0.025,19K409,511,0,0,0,0,0,0,0,79,71,75,117,67,47,55,253,49.5,258,50.5,19,3.7,322,63,159,31.1,7,1.4,4,0.8,107,20.9,21,4.1,395,77.3,72.7,2016-17
2017,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,92,6,268,287,0.06521739130434782,19K678,249,0,0,0,0,0,0,0,88,76,85,0,0,0,0,123,49.4,126,50.6,9,3.6,139,55.8,96,38.6,1,0.4,4,1.6,67,26.9,25,10,225,90.4,84.5,2016-17
2017,EAST SIDE COMMUNITY SCHOOL,75,2,309,314,0.02666666666666667,01M450,699,0,0,0,0,0,0,0,108,91,107,107,96,101,89,335,47.9,364,52.1,78,11.2,126,18,381,54.5,21,3,93,13.3,200,28.6,4,0.6,475,68,57.5,2016-17
2017,"EAST SIDE ELEMENTARY SCHOOL, PS 267",99,3,338,338,0.030303030303030304,02M267,401,20,82,73,56,66,58,46,0,0,0,0,0,0,0,204,50.9,197,49.1,42,10.5,5,1.2,35,8.7,6,1.5,313,78.1,75,18.7,16,4,24,6,3,2016-17
2017,EAST SIDE MIDDLE SCHOOL,81,1,362,349,0.012345679012345678,02M114,443,0,0,0,0,0,0,0,151,147,145,0,0,0,0,231,52.1,212,47.9,62,14,14,3.2,40,9,38,8.6,289,65.2,70,15.8,0,0,31,7,7.8,2016-17
2017,EBBETS FIELD MIDDLE SCHOOL,99,9,279,287,0.09090909090909091,17K352,167,0,0,0,0,0,0,0,45,59,63,0,0,0,0,76,45.5,91,54.5,10,6,104,62.3,48,28.7,2,1.2,3,1.8,45,26.9,37,22.2,158,94.6,71,2016-17
2017,ELIJAH STROUD MIDDLE SCHOOL,124,9,285,302,0.07258064516129033,17K353,164,0,0,0,0,0,0,0,52,44,68,0,0,0,0,75,45.7,89,54.3,4,2.4,133,81.1,26,15.9,1,0.6,0,0,55,33.5,12,7.3,150,91.5,75.1,2016-17
2017,ELLA BAKER SCHOOL,183,17,314,320,0.09289617486338798,02M225,311,38,38,36,35,30,38,26,26,22,22,0,0,0,0,157,50.5,154,49.5,18,5.8,52,16.7,117,37.6,22,7.1,102,32.8,70,22.5,9,2.9,113,36.3,32.7,2016-17
2017,ELM TREE ELEMENTARY SCHOOL,26,1,316,318,0.038461538461538464,24Q211,270,0,90,77,62,41,0,0,0,0,0,0,0,0,0,133,49.3,137,50.7,10,3.7,1,0.4,257,95.2,1,0.4,1,0.4,50,18.5,170,63,258,95.6,75.1,2016-17
2017,EMOLIOR ACADEMY,112,8,278,293,0.07142857142857142,12X383,251,0,0,0,0,0,0,0,80,89,82,0,0,0,0,124,49.4,127,50.6,7,2.8,54,21.5,165,65.7,18,7.2,7,2.8,73,29.1,52,20.7,220,87.6,86.8,2016-17
2017,ESPERANZA PREPARATORY ACADEMY,123,16,283,291,0.13008130081300814,04M372,586,0,0,0,0,0,0,0,61,69,87,105,101,87,76,276,47.1,310,52.9,10,1.7,64,10.9,502,85.7,0,0,10,1.7,147,25.1,175,29.9,494,84.3,85,2016-17
2017,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,85,14,269,286,0.16470588235294117,32K562,325,0,0,0,0,0,0,0,129,97,99,0,0,0,0,155,47.7,170,52.3,2,0.6,84,25.8,231,71.1,2,0.6,6,1.8,86,26.5,70,21.5,287,88.3,80,2016-17
2017,FAIRMONT NEIGHBORHOOD SCHOOL,59,5,261,271,0.0847457627118644,12X314,321,25,40,38,47,53,45,73,0,0,0,0,0,0,0,174,54.2,147,45.8,1,0.3,123,38.3,190,59.2,3,0.9,4,1.2,97,30.2,45,14,307,95.6,84.6,2016-17
2017,FANNIE LOU HAMER MIDDLE SCHOOL,73,2,271,290,0.0273972602739726,12X286,272,0,0,0,0,0,0,0,94,84,94,0,0,0,0,137,50.4,135,49.6,3,1.1,69,25.4,193,71,1,0.4,6,2.2,70,25.7,42,15.4,219,80.5,85.6,2016-17
2017,FORT GREENE PREPARATORY ACADEMY,121,2,265,293,0.01652892561983471,13K691,218,0,0,0,0,0,0,0,59,77,82,0,0,0,0,97,44.5,121,55.5,6,2.8,133,61,67,30.7,4,1.8,8,3.7,56,25.7,18,8.3,180,82.6,76.4,2016-17
2017,FREDERICK DOUGLASS ACADEMY,83,24,274,289,0.2891566265060241,05M499,1433,0,0,0,0,0,0,0,98,85,83,323,269,273,302,645,45,788,55,21,1.5,1006,70.2,343,23.9,39,2.7,24,1.7,221,15.4,41,2.9,1042,72.7,70,2016-17
2017,FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL,191,31,305,300,0.16230366492146597,03M860,386,0,0,0,0,0,0,0,11,8,30,111,95,75,56,153,39.6,233,60.4,11,2.8,247,64,114,29.5,8,2.1,6,1.6,95,24.6,36,9.3,277,71.8,75.9,2016-17
2017,FREDERICK DOUGLASS ACADEMY V. MIDDLE SCHOOL,61,1,272,293,0.01639344262295082,12X273,248,0,0,0,0,0,0,0,84,80,84,0,0,0,0,119,48,129,52,5,2,81,32.7,157,63.3,1,0.4,4,1.6,62,25,22,8.9,193,77.8,83.9,2016-17
2017,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,157,7,297,309,0.044585987261146494,19K452,324,0,0,0,0,0,0,0,121,105,98,0,0,0,0,189,58.3,135,41.7,13,4,244,75.3,62,19.1,2,0.6,3,0.9,53,16.4,9,2.8,300,92.6,64.1,2016-17
2017,GOLDIE MAPLE ACADEMY,115,24,285,307,0.20869565217391303,27Q333,478,53,70,56,70,46,42,42,26,31,42,0,0,0,0,270,56.5,208,43.5,15,3.1,342,71.5,87,18.2,22,4.6,12,2.5,33,6.9,1,0.2,405,84.7,65.7,2016-17
2017,GRANT AVENUE ELEMENTARY SCHOOL,126,23,290,291,0.18253968253968253,09X449,444,18,72,69,75,93,58,59,0,0,0,0,0,0,0,209,47.1,235,52.9,20,4.5,126,28.4,276,62.2,13,2.9,9,2,139,31.3,104,23.4,440,99.1,84.8,2016-17
2017,HAMILTON GRANGE MIDDLE SCHOOL,79,4,292,296,0.05063291139240506,06M209,246,0,0,0,0,0,0,0,88,83,75,0,0,0,0,109,44.3,137,55.7,3,1.2,26,10.6,208,84.6,2,0.8,7,2.8,50,20.3,75,30.5,223,90.7,77.6,2016-17
2017,HAMILTON HEIGHTS SCHOOL,161,4,278,282,0.024844720496894408,06M368,202,0,31,41,35,37,35,23,0,0,0,0,0,0,0,93,46,109,54,7,3.5,40,19.8,114,56.4,10,5,31,15.3,30,14.9,37,18.3,143,70.8,66.1,2016-17
2017,HARBOR HEIGHTS,135,4,278,262,0.02962962962962963,06M349,155,0,0,0,0,0,0,0,34,56,65,0,0,0,0,74,47.7,81,52.3,0,0,0,0,154,99.4,1,0.6,0,0,1,0.6,139,89.7,149,96.1,75.2,2016-17
2017,HAWTREE CREEK MIDDLE SCHOOL,119,38,286,302,0.31932773109243695,27Q297,402,0,0,0,0,0,0,0,120,120,162,0,0,0,0,200,49.8,202,50.2,107,26.6,159,39.6,78,19.4,48,11.9,10,2.5,84,20.9,20,5,351,87.3,49.1,2016-17
2017,HIGHLAND PARK COMMUNITY SCHOOL,70,7,279,296,0.1,19K760,298,0,0,0,0,0,0,0,101,97,100,0,0,0,0,125,41.9,173,58.1,8,2.7,54,18.1,227,76.2,6,2,3,1,54,18.1,44,14.8,276,92.6,74.2,2016-17
2017,HOSTOS-LINCOLN ACADEMY OF SCIENCE,91,6,282,302,0.06593406593406594,07X500,527,0,0,0,0,0,0,0,58,49,68,91,101,82,78,283,53.7,244,46.3,16,3,105,19.9,392,74.4,8,1.5,6,1.1,104,19.7,25,4.7,423,80.3,80.4,2016-17
2017,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,177,11,314,315,0.062146892655367235,30Q291,410,0,0,0,0,0,0,0,124,152,134,0,0,0,0,218,53.2,192,46.8,55,13.4,44,10.7,216,52.7,16,3.9,79,19.3,95,23.2,22,5.4,245,59.8,45.7,2016-17
2017,I. S. 381,92,20,300,306,0.21739130434782608,22K381,290,0,0,0,0,0,0,0,94,106,90,0,0,0,0,144,49.7,146,50.3,25,8.6,155,53.4,53,18.3,6,2.1,51,17.6,61,21,44,15.2,181,62.4,59.2,2016-17
2017,I.S. 007 ELIAS BERNSTEIN,89,19,325,323,0.21348314606741572,31R007,1165,0,0,0,0,0,0,0,377,389,399,0,0,0,0,595,51.1,570,48.9,55,4.7,5,0.4,84,7.2,14,1.2,1007,86.4,193,16.6,10,0.9,405,34.8,21.5,2016-17
2017,I.S. 010 HORACE GREELEY,49,9,304,312,0.1836734693877551,30Q010,754,0,0,0,0,0,0,0,228,233,293,0,0,0,0,341,45.2,413,54.8,167,22.1,51,6.8,399,52.9,10,1.3,127,16.8,129,17.1,106,14.1,453,60.1,59.9,2016-17
2017,I.S. 024 MYRA S. BARNES,140,11,307,317,0.07857142857142857,31R024,1298,0,0,0,0,0,0,0,453,387,458,0,0,0,0,636,49,662,51,50,3.9,19,1.5,179,13.8,11,0.8,1039,80,319,24.6,27,2.1,511,39.4,27.4,2016-17
2017,I.S. 025 ADRIEN BLOCK,96,2,324,319,0.020833333333333332,25Q025,957,0,0,0,0,0,0,0,341,318,298,0,0,0,0,441,46.1,516,53.9,485,50.7,17,1.8,230,24,11,1.1,214,22.4,160,16.7,125,13.1,505,52.8,29.9,2016-17
2017,I.S. 027 ANNING S. PRALL,150,53,295,313,0.35333333333333333,31R027,1004,0,0,0,0,0,0,0,321,325,358,0,0,0,0,503,50.1,501,49.9,100,10,241,24,400,39.8,10,1,253,25.2,225,22.4,56,5.6,735,73.2,55.4,2016-17
2017,I.S. 034 TOTTENVILLE,88,11,323,318,0.125,31R034,1122,0,0,0,0,0,0,0,350,383,389,0,0,0,0,556,49.6,566,50.4,41,3.7,4,0.4,119,10.6,7,0.6,951,84.8,307,27.4,21,1.9,375,33.4,22.1,2016-17
2017,I.S. 051 EDWIN MARKHAM,99,10,288,297,0.10101010101010101,31R051,1287,0,0,0,0,0,0,0,450,437,400,0,0,0,0,643,50,644,50,82,6.4,306,23.8,550,42.7,17,1.3,332,25.8,377,29.3,107,8.3,983,76.4,59,2016-17
2017,I.S. 059 SPRINGFIELD GARDENS,104,13,282,298,0.125,29Q059,573,0,0,0,0,0,0,0,187,203,183,0,0,0,0,279,48.7,294,51.3,5,0.9,517,90.2,34,5.9,12,2.1,5,0.9,136,23.7,10,1.7,411,71.7,45.5,2016-17
2017,I.S. 061 LEONARDO DA VINCI,110,0,289,298,0,24Q061,2175,0,0,0,0,0,0,0,746,686,743,0,0,0,0,1027,47.2,1148,52.8,138,6.3,62,2.9,1930,88.7,5,0.2,40,1.8,412,18.9,666,30.6,2071,95.2,70,2016-17
2017,I.S. 061 WILLIAM A MORRIS,111,15,282,298,0.13513513513513514,31R061,1053,0,0,0,0,0,0,0,323,331,399,0,0,0,0,564,53.6,489,46.4,43,4.1,357,33.9,438,41.6,23,2.2,192,18.2,309,29.3,104,9.9,806,76.5,65.9,2016-17
2017,I.S. 068 ISAAC BILDERSEE,116,26,283,287,0.22413793103448276,18K068,393,0,0,0,0,0,0,0,117,131,145,0,0,0,0,182,46.3,211,53.7,5,1.3,341,86.8,26,6.6,5,1.3,16,4.1,114,29,76,19.3,273,69.5,56.5,2016-17
2017,I.S. 072 ROCCO LAURIE,115,6,305,312,0.05217391304347826,31R072,1322,0,0,0,0,0,0,0,431,449,442,0,0,0,0,591,44.7,731,55.3,293,22.2,60,4.5,338,25.6,16,1.2,615,46.5,308,23.3,65,4.9,822,62.2,35.3,2016-17
2017,I.S. 075 FRANK D. PAULO,175,17,319,322,0.09714285714285714,31R075,1377,0,0,0,0,0,0,0,451,420,506,0,0,0,0,658,47.8,719,52.2,124,9,21,1.5,157,11.4,13,0.9,1062,77.1,320,23.2,21,1.5,462,33.6,19.8,2016-17
2017,I.S. 077,105,7,285,295,0.06666666666666667,24Q077,1020,0,0,0,0,0,0,0,358,339,323,0,0,0,0,501,49.1,519,50.9,92,9,26,2.5,811,79.5,2,0.2,89,8.7,282,27.6,224,22,902,88.4,65.2,2016-17
2017,I.S. 093 RIDGEWOOD,130,4,301,304,0.03076923076923077,24Q093,1103,0,0,0,0,0,0,0,316,389,398,0,0,0,0,550,49.9,553,50.1,116,10.5,15,1.4,769,69.7,6,0.5,197,17.9,242,21.9,182,16.5,828,75.1,62.2,2016-17
2017,I.S. 096 SETH LOW,96,7,304,297,0.07291666666666667,21K096,723,0,0,0,0,0,0,0,259,234,230,0,0,0,0,335,46.3,388,53.7,247,34.2,71,9.8,189,26.1,12,1.7,204,28.2,172,23.8,240,33.2,468,64.7,65.8,2016-17
2017,I.S. 117 JOSEPH H. WADE,56,0,267,281,0,09X117,562,0,0,0,0,0,0,0,179,160,223,0,0,0,0,257,45.7,305,54.3,11,2,100,17.8,444,79,3,0.5,4,0.7,160,28.5,222,39.5,494,87.9,89.6,2016-17
2017,I.S. 119 THE GLENDALE,79,1,326,329,0.012658227848101266,24Q119,1237,0,93,113,111,117,93,60,200,221,229,0,0,0,0,625,50.5,612,49.5,335,27.1,21,1.7,378,30.6,13,1.1,490,39.6,112,9.1,48,3.9,776,62.7,38,2016-17
2017,I.S. 125 THOM J. MCCANN WOODSIDE,113,7,307,311,0.061946902654867256,24Q125,1508,0,0,0,0,0,0,0,398,529,581,0,0,0,0,697,46.2,811,53.8,615,40.8,25,1.7,782,51.9,12,0.8,74,4.9,254,16.8,249,16.5,765,50.7,53.5,2016-17
2017,I.S. 136 CHARLES O. DEWEY,92,7,276,287,0.07608695652173914,15K136,486,0,0,0,0,0,0,0,161,161,164,0,0,0,0,221,45.5,265,54.5,37,7.6,11,2.3,400,82.3,3,0.6,35,7.2,107,22,170,35,469,96.5,75.3,2016-17
2017,I.S. 141 THE STEINWAY,90,11,314,321,0.12222222222222222,30Q141,1120,0,0,0,0,0,0,0,368,351,401,0,0,0,0,523,46.7,597,53.3,245,21.9,43,3.8,383,34.2,25,2.2,424,37.9,150,13.4,67,6,533,47.6,45.6,2016-17
2017,I.S. 145 JOSEPH PULITZER,106,1,300,302,0.009433962264150943,30Q145,1865,0,0,0,0,0,0,0,596,576,693,0,0,0,0,896,48,969,52,163,8.7,28,1.5,1639,87.9,9,0.5,26,1.4,311,16.7,395,21.2,1766,94.7,65.3,2016-17
2017,I.S. 171 ABRAHAM LINCOLN,70,7,283,294,0.1,19K171,458,0,0,0,0,0,0,0,148,155,155,0,0,0,0,239,52.2,219,47.8,26,5.7,50,10.9,357,77.9,16,3.5,9,2,87,19,120,26.2,437,95.4,73.6,2016-17
2017,I.S. 181 PABLO CASALS,64,3,297,307,0.046875,11X181,850,0,0,0,0,0,0,0,295,294,261,0,0,0,0,410,48.2,440,51.8,38,4.5,524,61.6,243,28.6,15,1.8,30,3.5,226,26.6,18,2.1,671,78.9,50.8,2016-17
2017,I.S. 192 THE LINDEN,112,26,270,294,0.23214285714285715,29Q192,507,0,0,0,0,0,0,0,142,140,225,0,0,0,0,227,44.8,280,55.2,15,3,403,79.5,53,10.5,27,5.3,9,1.8,100,19.7,37,7.3,338,66.7,44.1,2016-17
2017,I.S. 204 OLIVER W. HOLMES,134,3,290,298,0.022388059701492536,30Q204,495,0,0,0,0,0,0,0,176,152,167,0,0,0,0,224,45.3,271,54.7,97,19.6,99,20,278,56.2,3,0.6,18,3.6,139,28.1,72,14.5,384,77.6,69.5,2016-17
2017,I.S. 206 ANN MERSEREAU,30,2,280,286,0.06666666666666667,10X206,197,0,0,0,0,0,0,0,55,66,76,0,0,0,0,90,45.7,107,54.3,2,1,31,15.7,159,80.7,2,1,3,1.5,72,36.5,51,25.9,156,79.2,88,2016-17
2017,I.S. 211 JOHN WILSON,98,14,284,298,0.14285714285714285,18K211,539,0,0,0,0,0,0,0,173,180,186,0,0,0,0,262,48.6,277,51.4,5,0.9,464,86.1,55,10.2,5,0.9,10,1.9,134,24.9,20,3.7,437,81.1,59.7,2016-17
2017,I.S. 219 NEW VENTURE SCHOOL,91,18,268,281,0.1978021978021978,09X219,311,0,0,0,0,0,0,0,115,103,93,0,0,0,0,149,47.9,162,52.1,2,0.6,124,39.9,180,57.9,2,0.6,3,1,88,28.3,75,24.1,278,89.4,91.3,2016-17
2017,I.S. 227 LOUIS ARMSTRONG,166,8,332,325,0.04819277108433735,30Q227,1578,0,0,0,0,0,0,180,472,467,459,0,0,0,0,814,51.6,764,48.4,214,13.6,150,9.5,772,48.9,15,1,427,27.1,225,14.3,61,3.9,1137,72.1,50.7,2016-17
2017,I.S. 228 DAVID A. BOODY,73,9,314,311,0.1232876712328767,21K228,1383,0,0,0,0,0,0,0,430,415,538,0,0,0,0,699,50.5,684,49.5,386,27.9,99,7.2,363,26.2,14,1,521,37.7,227,16.4,155,11.2,1112,80.4,55.1,2016-17
2017,I.S. 229 ROLAND PATTERSON,115,11,273,283,0.09565217391304348,09X229,237,0,0,0,0,0,0,0,66,83,88,0,0,0,0,111,46.8,126,53.2,2,0.8,80,33.8,152,64.1,2,0.8,1,0.4,80,33.8,43,18.1,199,84,88.9,2016-17
2017,I.S. 230,111,1,319,315,0.009009009009009009,30Q230,1307,0,0,0,0,0,0,0,434,429,444,0,0,0,0,615,47.1,692,52.9,468,35.8,8,0.6,758,58,15,1.1,58,4.4,165,12.6,173,13.2,1003,76.7,52.3,2016-17
2017,I.S. 232,60,2,278,286,0.03333333333333333,09X232,476,0,0,0,0,0,0,0,140,151,185,0,0,0,0,240,50.4,236,49.6,5,1.1,101,21.2,365,76.7,4,0.8,1,0.2,107,22.5,181,38,465,97.7,89.3,2016-17
2017,I.S. 237,122,4,328,312,0.03278688524590164,25Q237,1339,0,0,0,0,0,0,0,502,429,408,0,0,0,0,622,46.5,717,53.5,987,73.7,89,6.6,232,17.3,9,0.7,22,1.6,175,13.1,270,20.2,1027,76.7,48.2,2016-17
2017,I.S. 238 - SUSAN B. ANTHONY ACADEMY,67,2,279,292,0.029850746268656716,29Q238,1511,0,0,0,0,0,0,0,478,500,533,0,0,0,0,760,50.3,751,49.7,443,29.3,550,36.4,418,27.7,63,4.2,37,2.4,207,13.7,248,16.4,1230,81.4,59.1,2016-17
2017,I.S. 254,69,1,280,288,0.014492753623188406,10X254,484,0,0,0,0,0,0,0,145,144,195,0,0,0,0,217,44.8,267,55.2,12,2.5,85,17.6,378,78.1,4,0.8,5,1,137,28.3,159,32.9,379,78.3,86.2,2016-17
2017,I.S. 281 JOSEPH B CAVALLARO,134,31,311,303,0.23134328358208955,21K281,1290,0,0,0,0,0,0,0,491,407,392,0,0,0,0,585,45.3,705,54.7,497,38.5,85,6.6,321,24.9,13,1,374,29,217,16.8,206,16,1066,82.6,59.7,2016-17
2017,I.S. 285 MEYER LEVIN,84,7,284,303,0.08333333333333333,18K285,663,0,0,0,0,0,0,0,239,190,234,0,0,0,0,335,50.5,328,49.5,4,0.6,629,94.9,22,3.3,4,0.6,4,0.6,122,18.4,10,1.5,550,83,59.3,2016-17
2017,I.S. 289,136,0,327,327,0,02M289,281,0,0,0,0,0,0,0,95,92,94,0,0,0,0,147,52.3,134,47.7,118,42,16,5.7,34,12.1,7,2.5,106,37.7,66,23.5,3,1.1,123,43.8,36.9,2016-17
2017,I.S. 303 HERBERT S. EISENBERG,178,37,302,307,0.20786516853932585,21K303,503,0,0,0,0,0,0,0,172,181,150,0,0,0,0,264,52.5,239,47.5,115,22.9,55,10.9,186,37,2,0.4,145,28.8,79,15.7,65,12.9,317,63,67.8,2016-17
2017,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,78,4,274,275,0.05128205128205128,09X313,308,0,0,0,0,0,0,0,106,96,106,0,0,0,0,139,45.1,169,54.9,1,0.3,99,32.1,205,66.6,0,0,3,1,73,23.7,109,35.4,236,76.6,85.5,2016-17
2017,I.S. 318 EUGENIO MARIA DE HOSTOS,107,13,297,307,0.12149532710280374,14K318,1358,0,0,0,0,0,0,0,384,475,499,0,0,0,0,664,48.9,694,51.1,98,7.2,240,17.7,832,61.3,11,0.8,177,13,244,18,86,6.3,745,54.9,63.9,2016-17
2017,I.S. 339,78,4,276,281,0.05128205128205128,09X339,491,0,0,0,0,0,0,0,156,156,179,0,0,0,0,206,42,285,58,7,1.4,137,27.9,341,69.5,1,0.2,5,1,135,27.5,164,33.4,455,92.7,87.3,2016-17
2017,I.S. 340,29,9,294,303,0.3103448275862069,17K340,247,0,0,0,0,0,0,0,99,73,75,0,0,0,0,122,49.4,125,50.6,4,1.6,192,77.7,43,17.4,7,2.8,1,0.4,53,21.5,2,0.8,189,76.5,63.9,2016-17
2017,I.S. 347 SCHOOL OF HUMANITIES,106,11,282,285,0.10377358490566038,32K347,300,0,0,0,0,0,0,0,117,96,87,0,0,0,0,148,49.3,152,50.7,8,2.7,14,4.7,272,90.7,1,0.3,5,1.7,69,23,64,21.3,280,93.3,79.9,2016-17
2017,"I.S. 349 MATH, SCIENCE & TECH.",106,11,283,291,0.10377358490566038,32K349,295,0,0,0,0,0,0,0,113,82,100,0,0,0,0,128,43.4,167,56.6,2,0.7,19,6.4,271,91.9,0,0,3,1,58,19.7,85,28.8,283,95.9,84.1,2016-17
2017,I.S. 364 GATEWAY,58,7,278,294,0.1206896551724138,19K364,322,0,0,0,0,0,0,0,122,97,103,0,0,0,0,147,45.7,175,54.3,4,1.2,208,64.6,103,32,1,0.3,6,1.9,85,26.4,6,1.9,277,86,71.1,2016-17
2017,I.S. 392,150,16,309,321,0.10666666666666667,23K392,294,0,0,0,0,0,0,0,106,97,91,0,0,0,0,173,58.8,121,41.2,13,4.4,225,76.5,41,13.9,11,3.7,4,1.4,43,14.6,1,0.3,233,79.3,57.5,2016-17
2017,I.S. 49 BERTA A. DREYFUS,142,13,275,289,0.09154929577464789,31R049,762,0,0,0,0,0,0,0,249,254,259,0,0,0,0,403,52.9,359,47.1,75,9.8,251,32.9,343,45,9,1.2,84,11,261,34.3,88,11.5,643,84.4,74.5,2016-17
2017,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,188,38,316,316,0.20212765957446807,24Q005,1836,0,0,0,0,0,0,0,608,627,601,0,0,0,0,894,48.7,942,51.3,816,44.4,25,1.4,940,51.2,13,0.7,42,2.3,294,16,297,16.2,1068,58.2,57,2016-17
2017,I.S. 528 BEA FULLER RODGERS SCHOOL,28,0,288,290,0,06M528,199,0,0,0,0,0,0,0,61,77,61,0,0,0,0,112,56.3,87,43.7,2,1,4,2,192,96.5,0,0,1,0.5,38,19.1,45,22.6,190,95.5,80.6,2016-17
2017,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,104,8,316,312,0.07692307692307693,24Q073,2050,0,0,0,0,0,0,0,535,789,726,0,0,0,0,910,44.4,1140,55.6,568,27.7,21,1,1190,58,12,0.6,259,12.6,381,18.6,340,16.6,1059,51.7,51.6,2016-17
